ID,DESC_CLASI,COD_BARRIO,BARRIO,COD_DISTRI,DISTRITO,ESTADO,COORD_GIS_,COORD_GI_1,SISTEMA_CO,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIR_AUX,NDP,F_INSTALA,COD_INT,CONTR_COD,UBICACION,USO,MODELO,DIRECCION,x_etrs89_utm30n,y_etrs89_utm30n,longitude,latitude
530229,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,447625.714,4482861.211,ETRS89,40.49480225,-3.61805381,CALLE,FINA DE CALDERON,26,28055,"PRÃXIMO A SECUNDINO ZUAZO, 62",31041200,,FUE_16_0130,FUE25,ZV,PERSONAS,OTRO,"CALLE FINA DE CALDERON, 26",447625.714,4482861.211,-3.618053810912193,40.49480212436974
530230,Fuentes de beber,165,APOSTOL SANTIAGO,16,HORTALEZA,OPERATIVO,444423.600,4480722.490,ETRS89,40.47532743,-3.65565124,CARRETERA,ESTACION DE HORTALEZA,7,28033,PARQUE DOÃA GUIOMAR,20094422,,FUE_16_0139,FUE25,ZV,PERSONAS,MU-S37A,"CARRETERA ESTACION DE HORTALEZA, 7",444423.6,4480722.49,-3.655651244885166,40.475327304742834
530231,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,447951.655,4482855.141,ETRS89,40.49476808,-3.61420718,CALLE,JOSEFINA ALDECOA,23,28055,"PRÃXIMO AVDA. SECUNDINO ZUAZO, 98",31039819,,FUE_16_0132,FUE25,ZV,PERSONAS,EGEA,"CALLE JOSEFINA ALDECOA, 23",447951.655,4482855.141,-3.614207187204446,40.494767947590695
530232,Fuentes de beber,163,CANILLAS,16,HORTALEZA,OPERATIVO,445832.583,4479402.460,ETRS89,40.46352902,-3.63891734,CALLE,ALCORISA,57,28043,FRENTE AL 47 CV CALLE SICÃLIDAS,11116874,,FUE_16_0151,FUE25,ZV,PERSONAS,MU-37A,"CALLE ALCORISA, 57",445832.583,4479402.46,-3.638917341214913,40.46352889540192
530233,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448969.580,4475428.090,ETRS89,40.42792407,-3.60159841,CALLE,SOFIA,201,28022,"FRENTE C/ SAN PETESBURGO, EN PARQUE PROXIMO A AREAS INFANTILES",20144512,2023/07/25 00:00:00,FUE_20_0021,FUE25,ZV,PERSONAS,MU-37A,"CALLE SOFIA, 201",448969.58,4475428.09,-3.601598412501956,40.42792394601494
530234,Fuentes de beber,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,449568.834,4477554.862,ETRS89,40.44711993,-3.59470295,CALLE,OCHO,7,28022,"POSTERIOR, EN PZA. MAYOR DE CIUDAD PEGASO, PROXIMO A AREA INFANTIL",11137004,2025/10/24 00:00:00,FUE_20_0005,FUE25,ZV,PERSONAS,MU-37AA,"CALLE OCHO, 7",449568.834,4477554.862,-3.5947029555599372,40.447119799635
530235,Fuentes de beber,203,AMPOSTA,20,SAN BLAS-CANILLEJAS,OPERATIVO,447593.66,4475482.54,ETRS89,40.42832905,-3.61782275,CALLE,ALCONERA,2 D,28037,ENTRE FAROLA 13 Y PISTAS DEPORTIVAS,31056367,,FUE_20_0015,FUE25,ZV,PERSONAS,MU-37A,"CALLE ALCONERA, 2 D",447593.66,4475482.54,-3.617822760612737,40.428328924425486
530236,Fuentes de beber,163,CANILLAS,16,HORTALEZA,OPERATIVO,446247.19,4479712.50,ETRS89,40.46634895,-3.6340535,CALLE,PEDRO ALONSO,3,28043,"C/ PEDRO ALONSO, 6",31047033,,FUE_16_0126,FUE25,VP,PERSONAS,OTRO,"CALLE PEDRO ALONSO, 3",446247.19,4479712.5,-3.634053503551603,40.46634882506038
530237,Fuentes de beber,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,445015.479,4480153.5,ETRS89,40.47024109,-3.64861977,CALLE,ANGEL LUIS DE LA HERRAN,38,28043,"PRÃXIMO A C/ ESTIBALIZ, 61",31016198,,FUE_16_0122,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE ANGEL LUIS DE LA HERRAN, 38",445015.479,4480153.5,-3.648619777002861,40.47024096301979
530238,Fuentes de beber,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,449762.78,4477203.16,ETRS89,40.44396332,-3.59238817,CALLE,EUTERPE,27,28022,ENTRE FAROLAS 4 Y 5,31007808,,FUE_20_0002,FUE25,ZV,PERSONAS,MU-37A,"CALLE EUTERPE, 27",449762.78,4477203.16,-3.5923881715937616,40.44396319112006
530240,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448868.41,4476019.73,ETRS89,40.43324773,-3.60283863,CALLE,SOFIA,84,28022,"PROXIMO A C/ ESTOCOLMO, ZONA NORTE PARQUE DE SOFIA, JUNTO AVC",31065181,,FUE_20_0026,FUE25,ZV,PERSONAS,MU-37A,"CALLE SOFIA, 84",448868.41,4476019.73,-3.602838636700378,40.433247600208595
530241,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,444843.614,4482539.49,ETRS89,40.49172382,-3.6508546,CALLE,PRINCIPE CARLOS,36,28050,JUNTO A INSTALACIÃN DEPORTIVA,31017494,,FUE_16_0143,FUE25,ZV,PERSONAS,MU-37B,"CALLE PRINCIPE CARLOS, 36",444843.614,4482539.49,-3.6508546043615584,40.49172368692114
530242,Fuentes de beber,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,449778.83,4477602.19,ETRS89,40.447559,-3.59223047,CALLE,EUTERPE,3 G,28022,ENTRE FAROLAS 20 Y 22,31056114,,FUE_20_0001,FUE25,ZV,PERSONAS,MU-37A,"CALLE EUTERPE, 3 G",449778.83,4477602.19,-3.5922304733187316,40.44755887223321
530243,Fuentes de beber,165,APOSTOL SANTIAGO,16,HORTALEZA,OPERATIVO,444022.605,4481102.498,ETRS89,40.47872379,-3.66041514,CALLE,VELEZ RUBIO,145,28033,FRENTE NÂº 145.  BÂº SANTIAGO APOSTOL,11121968,,FUE_16_0149,FUE25,VP,PERSONAS,MU-S37A,"CALLE VELEZ RUBIO, 145",444022.605,4481102.498,-3.660415147453846,40.47872366021723
530244,Fuentes de beber,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,446378.227,4480083.578,ETRS89,40.46970029,-3.63253927,CALLE,MACUAJE,5,28033,PARQUE SAN LORENZO,11118671,,FUE_16_0121,FUE25,ZV,PERSONAS,MU-37A,"CALLE MACUAJE, 5",446378.227,4480083.578,-3.63253927859234,40.469700157421386
530245,Fuentes de beber,202,HELLIN,20,SAN BLAS-CANILLEJAS,OPERATIVO,447927.7,4476042.62,ETRS89,40.43339557,-3.61393083,CALLE,ALBAIDA,78,28037,"ENTRE FAROLAS 58 Y 60, EN JARDIN JUNTO OLIVO CENTRAL",11134990,,FUE_20_0013,FUE25,ZV,PERSONAS,MU-37A,"CALLE ALBAIDA, 78",447927.7,4476042.62,-3.6139308328282795,40.433395444411346
530246,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,444808.624,4483660.5,ETRS89,40.50182004,-3.65136512,CALLE,VICENTE BLASCO IBAÃEZ,79,28050,C/V C/ PADRES DOMINICOS,31037153,,FUE_16_0145,FUE25,ZV,PERSONAS,MU-37B,"CALLE VICENTE BLASCO IBAÃEZ, 79",444808.624,4483660.5,-3.651365124836891,40.50181991662155
530247,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448257.865,4482222.124,ETRS89,40.48908468,-3.6105422,CALLE,ESTANISLAO PEREZ PITA,25,28055,"PRÃXIMO A C/MANUEL FRAGA IRIBARNE, 67",31039183,,FUE_16_0174,FUE25,ZV,PERSONAS,EGEA,"CALLE ESTANISLAO PEREZ PITA, 25",448257.865,4482222.124,-3.610542201417212,40.489084546964996
530249,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448290.91,4474503.38,ETRS89,40.4195518,-3.60952363,CALLE,MARSELLA,43,28022,"FRENTE NÂº 43, PROXIMO A C/ SOFIA, EN PARQUE MARSELLA-TOSCANA",31000858,,FUE_20_0028,FUE25,ZV,PERSONAS,MU-37A,"CALLE MARSELLA, 43",448290.91,4474503.38,-3.609523638223288,40.41955166714034
530250,Fuentes de beber,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447020.821,4476206.438,ETRS89,40.43481407,-3.62463596,CALLE,JUAN DE ARESPACOCHAGA Y FELIPE,3,28037,"FRENTE FAROLA 8, EN PARQUE JUNTO AREA INFANTIL",31016243,,FUE_20_0030,FUE25,ZV,PERSONAS,MU-37A,"CALLE JUAN DE ARESPACOCHAGA Y FELIPE, 3",447020.821,4476206.438,-3.624635967300569,40.434813941955916
530251,Fuentes de beber,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447102.0932,4475978.188,ETRS89,40.43276303,-3.6236588,CALLE,CASTILLO DE UCLES,43,28037,EN JARDIN INTERBLOQUES,11134571,2026/02/06 00:00:00,FUE_20_0032,FUE25,ZV,PERSONAS,MU-37A,"CALLE CASTILLO DE UCLES, 43",447102.0932,4475978.188,-3.6236588064775015,40.432762904243404
530252,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448191.71,4474581.8,ETRS89,40.42025208,-3.61069928,AVENIDA,CANILLEJAS A VICALVARO,167,28032,"ENTRE AREA INFANTIL Y ZONA DE CALISTENIA, EN PARQUE MARSELLA - TOSCANA",20099671,,FUE_20_0029,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA CANILLEJAS A VICALVARO, 167",448191.71,4474581.8,-3.6106992887789118,40.42025195403029
530253,Fuentes de beber,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,446685.87,4475363.71,ETRS89,40.42720088,-3.6285142,PLAZA,CASTILLO DE LA MOTA,4,28037,JUNTO FAROLA 19 Y AREA INFANTIL,11134673,,FUE_20_0038,FUE25,ZV,PERSONAS,MU-37A,"PLAZA CASTILLO DE LA MOTA, 4",446685.87,4475363.71,-3.6285142025063717,40.42720074970019
530254,Fuentes de beber,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,446644.9,4475617.47,ETRS89,40.42948427,-3.62901846,CALLE,CASTROPOL,17,28037,"FRENTE C/ PRAVIA, JUNTO AREA INFANTIL",11134184,,FUE_20_0039,FUE25,ZV,PERSONAS,MU-37A,"CALLE CASTROPOL, 17",446644.9,4475617.47,-3.629018463485081,40.42948414288816
530255,Fuentes de beber,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,446991.78,4476155.03,ETRS89,40.43434911,-3.62497405,CALLE,RUFINO GONZALEZ,54 B,28037,"JUNTO FAROLA 22, EN PARQUE C/V C/ JUAN DE ARESPACOCHAGA Y FELIPE",31050493,,FUE_20_0040,FUE25,ZV,PERSONAS,MU-37A,"CALLE RUFINO GONZALEZ, 54 B",446991.78,4476155.03,-3.6249740597163114,40.434348978066815
530256,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,447100.312,4477219.545,ETRS89,40.44394579,-3.62378315,PLAZA,ENSIDESA,6,28027,"ENTRE PISTA DE PATINAJE Y AREA INFANTIL, EN PARQUE SUANZES",20052434,,FUE_20_0041,FUE25,ZV,PERSONAS,MU-37AA,"PLAZA ENSIDESA, 6",447100.312,4477219.545,-3.623783154292221,40.44394565911754
530257,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,445928.120,4477489.300,ETRS89,40.44630048,-3.63762758,CALLE,BELICE,3,28027,"FRENTE NÂº 28 Y FAROLA 3, EN PARQUE JUNTO AREA INFANTIL",20144651,,FUE_20_0042,FUE25,ZV,PERSONAS,MU-37A,"CALLE BELICE, 3",445928.12,4477489.3,-3.6376275820968096,40.44630035280726
530258,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,446223.34,4476819.77,ETRS89,40.44028813,-3.6340898,CALLE,RIOBAMBA,13,28027,"C/V C/ VENTURADA, EN PARQUE JUNTO AREA INFANTIL",20109449,,FUE_20_0044,FUE25,ZV,PERSONAS,MU-37A,"CALLE RIOBAMBA, 13",446223.34,4476819.77,-3.6340898056721374,40.440288002005076
530259,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448397.54,4475832.4,ETRS89,40.43153106,-3.60837466,AVENIDA,NIZA,55,28022,"EN JARDIN INTERBLOQUES, JUNTO AREAS INFANTILES",20096823,,FUE_20_0049,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA NIZA, 55",448397.54,4475832.4,-3.6083746634807574,40.431530935248084
530260,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448383.51,4476049.12,ETRS89,40.43348254,-3.60855766,AVENIDA,NIZA,67 L,28022,JUNTO CASETA DE JARDINEROS Y AREA INFANTIL,20121528,,FUE_20_0050,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA NIZA, 67 L",448383.51,4476049.12,-3.608557663509554,40.433482412501846
530261,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,446479.23,4477274.79,ETRS89,40.44440372,-3.63111107,CALLE,MIAMI,57,28027,"FRENTE FAROLA 13, JUNTO AREAS INFANTILES EN PARQUE QUINTA DE LOS MOLINOS",20109251,,FUE_20_0046,FUE25,ZV,PERSONAS,MU-37A,"CALLE MIAMI, 57",446479.23,4477274.79,-3.631111071929016,40.44440358855154
530262,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448241.24,4474966.28,ETRS89,40.4237188,-3.61014676,AVENIDA,GUADALAJARA,113,28022,"PARQUE ENTRE AVDA GUADALAJARA Y  C/ RUSIA, JUNTO AREA INFANTIL",31046990,,FUE_20_0051,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA GUADALAJARA, 113",448241.24,4474966.28,-3.6101467704126287,40.423718675226986
530263,Fuentes de beber,202,HELLIN,20,SAN BLAS-CANILLEJAS,OPERATIVO,448012.41,4475813.41,ETRS89,40.43133601,-3.6129134,CALLE,HERENCIA,4,28037,"EN JARDIN INTERBLOQUES, JUNTO AREA INFANTIL",31016566,2020/01/10 00:00:00,FUE_20_0052,FUE25,ZV,PERSONAS,MU-37A,"CALLE HERENCIA, 4",448012.41,4475813.41,-3.6129134105689453,40.431335879772284
530264,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448193.07,4475748.8,ETRS89,40.43076523,-3.61077834,CALLE,AINSA,11,28022,"PARQUE ENTRE PORTAL 9 Y 13, JUNTO AREA INFANTIL",20113344,,FUE_20_0053,FUE25,ZV,PERSONAS,MU-37A,"CALLE AINSA, 11",448193.07,4475748.8,-3.610778348572171,40.43076510480976
530265,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448482.47,4476155.21,ETRS89,40.4344444,-3.60739958,PLAZA,GRECIA,2,28022,"PROXIMO A FAROLA 3, JUNTO AREA INFANTIL",20097006,2023/03/15 00:00:00,FUE_20_0054,FUE25,ZV,PERSONAS,MU-37A,"PLAZA GRECIA, 2",448482.47,4476155.21,-3.6073995886468833,40.434444272289255
530266,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448513.86,4476159.35,ETRS89,40.43448364,-3.60702985,PLAZA,GRECIA,2,28022,"PROXIMO A  C/ SUECIA , AREA INFANTIL Y CARRIL BICI",20097006,2023/03/15 00:00:00,FUE_20_0055,FUE25,ZV,PERSONAS,MU-37A,"PLAZA GRECIA, 2",448513.86,4476159.35,-3.6070298508363856,40.43448351174801
530267,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448331.82,4475191.04,ETRS89,40.42574921,-3.6090973,CALLE,BUTRON,17,28022,"JUNTO AREA INFANTIL, EN PARQUE DEL BUTRON",11136369,,FUE_20_0056,FUE25,ZV,PERSONAS,MU-37A,"CALLE BUTRON, 17",448331.82,4475191.04,-3.6090973095296923,40.42574908477754
530268,Fuentes de beber,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448097.39,4475362.48,ETRS89,40.42727906,-3.61187476,CALLE,ARCOS DE JALON,124,28037,"ENTRE FAROLAS 97 Y 98 DE C/ POBLADURA DEL VALLE, JUNTO AREA INFANTIL EN PARQUE",31025074,,FUE_20_0057,FUE25,ZV,PERSONAS,MU-37A,"CALLE ARCOS DE JALON, 124",448097.39,4475362.48,-3.6118747659480217,40.42727893075481
530269,Fuentes de beber,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,446940.574,4474799.173,ETRS89,40.42213147,-3.62546458,CALLE,ARCOS DE JALON,1,28037,"PROXIMO A  FAROLA 2, JUNTO AREAS INFANTILES",11135539,,FUE_20_0061,FUE25,ZV,PERSONAS,MU-S37A,"CALLE ARCOS DE JALON, 1",446940.574,4474799.173,-3.6254645861997066,40.422131344666965
530270,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,449016.96,4474807.01,ETRS89,40.42233189,-3.60099007,CALLE,SOFIA,177 F,28022,"ENTRE FAROLAS 61 Y 63, JUNTO ANILLO VERDE CICLISTA",20147883,,FUE_20_0058,FUE25,ZV,PERSONAS,MU-37A,"CALLE SOFIA, 177 F",449016.96,4474807.01,-3.600990076636232,40.42233176345678
530271,Fuentes de beber,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447072.27,4474476.6,ETRS89,40.41923393,-3.62388539,CALLE,HERMANOS GARCIA NOBLEJAS,133,28037,"ENTRE FAROLAS 143 Y 145, EN PARQUE JUNTO AREA INFANTIL",11135554,,FUE_20_0062,FUE25,ZV,PERSONAS,MU-37A,"CALLE HERMANOS GARCIA NOBLEJAS, 133",447072.27,4474476.6,-3.623885394778256,40.41923379771365
530272,Fuentes de beber,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447171.68,4474538.25,ETRS89,40.41979562,-3.62271878,CALLE,HERMANOS GARCIA NOBLEJAS,139,28037,"POSTERIOR CENTRO CULTURAL ANTONIO MACHADO, JUNTO FAROLIN 21 Y AREA INFANTIL",11135557,,FUE_20_0063,FUE25,ZV,PERSONAS,MU-37A,"CALLE HERMANOS GARCIA NOBLEJAS, 139",447171.68,4474538.25,-3.622718786418789,40.41979549573795
530273,Fuentes de beber,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447247.85,4474706.77,ETRS89,40.42131859,-3.62183495,CALLE,SAN ROMAN DEL VALLE,6,28037,"JUNTO FAROLA 15, ENTRE AREA INFANTIL Y AREA CANINA EN PARQUE DE QUEVEDO",31017432,,FUE_20_0064,FUE25,ZV,PERSONAS,MU-S37A,"CALLE SAN ROMAN DEL VALLE, 6",447247.85,4474706.77,-3.621834954068987,40.4213184596849
530274,Fuentes de beber,203,AMPOSTA,20,SAN BLAS-CANILLEJAS,OPERATIVO,447312.572,4475149.322,ETRS89,40.42530947,-3.62110873,CALLE,AMPOSTA,24,28037,"JUNTO FAROLA 18, EN PARQUE PARROQUIA DE SAN JOAQUIN",31046868,,FUE_20_0065,FUE25,ZV,PERSONAS,MU-37A,"CALLE AMPOSTA, 24",447312.572,4475149.322,-3.6211087318307698,40.425309339425304
530275,Fuentes de beber,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447496.95,4474596.93,ETRS89,40.42034484,-3.61888969,AVENIDA,GUADALAJARA,51,28032,"EN JARDIN POSTERIOR, JUNTO AREA INFANTIL",11135562,,FUE_20_0066,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA GUADALAJARA, 51",447496.95,4474596.93,-3.618889692848826,40.420344708020856
530276,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448100.45,4476469.34,ETRS89,40.43725052,-3.61192907,CALLE,TROYA,11,28022,"C/V C/ FENELON, JUNTO AREA INFANTIL",20178174,,FUE_20_0067,FUE25,ZV,PERSONAS,MU-37A,"CALLE TROYA, 11",448100.45,4476469.34,-3.6119290754920104,40.43725039518705
530277,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448138.24,4476485.36,ETRS89,40.4373972,-3.61148483,CALLE,NICOLASA GOMEZ,88,28022,"C/V C/ FENELON, JUNTO AREA INFANTIL",20158405,,FUE_20_0068,FUE25,ZV,PERSONAS,MU-37A,"CALLE NICOLASA GOMEZ, 88",448138.24,4476485.36,-3.6114848386730256,40.43739707058932
530278,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,FUERA_DE_SERVICIO,448182.27,4477476.14,ETRS89,40.44632548,-3.61104653,CALLE,ESFINGE,6,28022,"JUNTO FAROLA 5 Y AREA INFANTIL, EN ZONA ESTANCIAL",20043292,,FUE_20_0069,FUE25,ZV,PERSONAS,MU-37A,"CALLE ESFINGE, 6",448182.27,4477476.14,-3.6110465378721126,40.44632535556834
530279,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448155.85,4476566.74,ETRS89,40.43813142,-3.61128385,CALLE,NICOLASA GOMEZ,89,28022,"ENTRE FAROLAS 20 Y 22, PROXIMO A AREA INFANTIL EN PARQUE",20043112,,FUE_20_0070,FUE25,ZV,PERSONAS,MU-37A,"CALLE NICOLASA GOMEZ, 89",448155.85,4476566.74,-3.6112838560987046,40.43813128893059
530280,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448322.030,4476010.970,ETRS89,40.43313504,-3.60927937,CALLE,MARIA SEVILLA DIAGO,12,28022,"ENTRE FAROLAS 15 Y 17, JUNTO ACCESO PARQUE J.M. SAN BLAS",11136329,,FUE_20_0071,FUE25,ZV,PERSONAS,MU-37A,"CALLE MARIA SEVILLA DIAGO, 12",448322.03,4476010.97,-3.6092793709236455,40.43313491612726
530281,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448220.690,4477097.070,ETRS89,40.44291299,-3.6105626,CALLE,NECTAR,45,28022,"EN PASEO CENTRAL PARQUE DE CANILLEJAS, PROXIMO A AREA INFANTIL",11138087,2020/01/10 00:00:00,FUE_20_0075,FUE25,ZV,PERSONAS,MU-37A,"CALLE NECTAR, 45",448220.69,4477097.07,-3.6105626041378405,40.44291286088669
530282,Fuentes de beber,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447595.55,4476933.82,ETRS89,40.44140317,-3.61792015,CALLE,OSIRIS,15,28037,"ENTRE FAROLA 2 Y AREA INFANTIL, EN PARQUE",31036745,,FUE_20_0073,FUE25,ZV,PERSONAS,MU-37A,"CALLE OSIRIS, 15",447595.55,4476933.82,-3.617920154442624,40.441403042977264
530283,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448122.03,4477005.69,ETRS89,40.44208363,-3.61171844,CALLE,SAN MARIANO,37,28022,"C/V C/ NECTAR, EN PARQUE DE CANILLEJAS JUNTO AREA INFANTIL",20159966,,FUE_20_0076,FUE25,ZV,PERSONAS,MU-37A,"CALLE SAN MARIANO, 37",448122.03,4477005.69,-3.611718441336423,40.44208350528244
530284,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448312.26,4476626.91,ETRS89,40.4386832,-3.60944465,CALLE,FENELON,15,28022,"FRENTE FAROLA 120, EN PARQUE ARQUITECTO ANTONIO PALACIOS",11137644,,FUE_20_0078,FUE25,ZV,PERSONAS,MU-37A,"CALLE FENELON, 15",448312.26,4476626.91,-3.6094446513266183,40.43868307324573
530285,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448389.16,4476620.3,ETRS89,40.43862843,-3.60853744,CALLE,FENELON,17,28022,"ENTRE FAROLAS 23 Y 25, EN PARQUE ARQUITECTO ANTONIO PALACIOS",31041887,,FUE_20_0080,FUE25,ZV,PERSONAS,MU-S37A,"CALLE FENELON, 17",448389.16,4476620.3,-3.6085374432328994,40.43862830260922
530287,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448128.7,4475947.547,ETRS89,40.43255166,-3.61155341,CALLE,MARIA SEVILLA DIAGO,2,28022,"C/V AVDA. CANILLEJAS A VICALVARO, PROXIMO A AREA INFANTIL",20075799,,FUE_20_0083,FUE25,ZV,PERSONAS,MU-37A,"CALLE MARIA SEVILLA DIAGO, 2",448128.7,4475947.547,-3.611553417923505,40.43255152834066
530288,Fuentes de beber,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,451093.86,4477115.84,ETRS89,40.44325605,-3.57668635,CALLE,ARCAUTE,6,28022,JUNTO AREA INFANTIL ARCAUTE,20090510,,FUE_20_0082,FUE25,ZV,PERSONAS,MU-37A,"CALLE ARCAUTE, 6",451093.86,4477115.84,-3.576686359808118,40.44325591846117
530289,Fuentes de beber,203,AMPOSTA,20,SAN BLAS-CANILLEJAS,OPERATIVO,446766.05,4475100.08,ETRS89,40.42483108,-3.62754694,AVENIDA,ARCENTALES,2,28037,"PROXIMO A GLORIETA, JUNTO FAROLA 2 Y CARRIL BICI EN PARQUE AJOFRIN",31033769,,FUE_20_0084,FUE25,ZV,PERSONAS,MU-S37A,"AVENIDA ARCENTALES, 2",446766.05,4475100.08,-3.6275469499577664,40.424830948058506
530290,Fuentes de beber,203,AMPOSTA,20,SAN BLAS-CANILLEJAS,OPERATIVO,446875.53,4475199.49,ETRS89,40.42573362,-3.62626472,CALLE,ISANDRO,22,28037,"ENTRE FAROLAS 12 Y 14 DE AVDA. ARCENTALES, JUNTO CARRIL BICI",31049698,,FUE_20_0085,FUE25,ZV,PERSONAS,MU-S37A,"CALLE ISANDRO, 22",446875.53,4475199.49,-3.6262647272816895,40.42573349076004
530291,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448967.96,4474921.21,ETRS89,40.42335768,-3.60157682,PASEO,GINEBRA,47,28022,"FRENTE FAROLA 35,  EN PASEO PRINCIPAL DEL PARQUE",20150412,,FUE_20_0086,FUE25,ZV,PERSONAS,MU-37A,"PASEO GINEBRA, 47",448967.96,4474921.21,-3.6015768252876486,40.423357546866626
530292,Fuentes de beber,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,450695.5,4477022.34,ETRS89,40.44239021,-3.58137621,CALLE,NAVARIDAS,14,28022,ARROYO DE REJAS,20090563,,FUE_20_0087,FUE25,ZV,PERSONAS,MU-37A,"CALLE NAVARIDAS, 14",450695.5,4477022.34,-3.581376214607165,40.442390082665
530293,Fuentes de beber,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,450891.83,4477285.53,ETRS89,40.44477282,-3.57908163,CALLE,NANCLARES DE OCA,1,28022,"FRENTE FAROLA 13, JUNTO A CARRIL BICI EN ZONA VERDE DE REJAS",20090590,,FUE_20_0088,FUE25,ZV,PERSONAS,MU-37A,"CALLE NANCLARES DE OCA, 1",450891.83,4477285.53,-3.5790816397515024,40.44477268788828
530294,Fuentes de beber,206,REJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,450985.35,4477407.93,ETRS89,40.44588099,-3.57798835,CALLE,BELFAST,25,28022,"ENTRE FAROLAS 16 Y 17, JUNTO AREA INFANTIL EN ZONA VERDE DE REJAS",20168945,,FUE_20_0089,FUE25,ZV,PERSONAS,MU-37A,"CALLE BELFAST, 25",450985.35,4477407.93,-3.5779883541330544,40.44588086511853
